sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
3,24,20,40,0.1935873133509986,ridge,0.46415888336127725,1.59494854522968e+18,0.22479216207084968,0.10071218604279852,0.010142944417519261,0.21778000568283223,0.000217124429926713,"p=40,n=p/2"
3,25,20,40,0.1935873133509986,ridge,1.0,2.399192008592318e+18,0.10461161161897577,0.08644544162634275,0.007472814377973432,0.21075321483192921,0.000220749831899955,"p=40,n=p/2"
3,26,20,40,0.1935873133509986,ridge,1.0,2.921463971248946e+19,0.09969416224226524,0.08934593332130006,0.007982695801054195,0.2115037411993464,0.0002230989914665341,"p=40,n=p/2"
3,27,20,40,0.1935873133509986,ridge,1.0,5.957816638240033e+18,0.11561246906915149,0.09926892378901876,0.009854319230230014,0.2169599990433521,0.00021831765737318517,"p=40,n=p/2"
3,28,20,40,0.1935873133509986,ridge,1.0,1.0670733997363397e+18,0.12367175830680671,0.0976841740333743,0.009542197856582559,0.21853254064190994,0.00020569540415113472,"p=40,n=p/2"
3,29,20,40,0.1935873133509986,ridge,0.46415888336127725,2.1014056724138286e+18,0.25246581690016495,0.11139936709660847,0.012409818989524934,0.22276453216878334,0.00021465277736786115,"p=40,n=p/2"
3,30,20,40,0.1935873133509986,ridge,0.46415888336127725,5.447652087316426e+18,0.25010284545381106,0.09755155923543377,0.009516306709264344,0.21708044637827867,0.0002202316681805649,"p=40,n=p/2"
3,31,20,40,0.1935873133509986,ridge,0.46415888336127725,1.1488778864221018e+18,0.22568278222145607,0.10267364375679135,0.010541877122296497,0.21710669099684146,0.0002126769613492635,"p=40,n=p/2"
3,32,20,40,0.1935873133509986,ridge,1.0,2.30929717456937e+18,0.13298595942341568,0.11506883450212574,0.013240836673677604,0.22684074880286575,0.0002200194474810081,"p=40,n=p/2"
3,33,20,40,0.1935873133509986,ridge,1.0,2.009509985839287e+18,0.13798577755342506,0.10679500429271652,0.01140517294188134,0.2207186268634813,0.00019826533238491854,"p=40,n=p/2"
3,34,20,40,0.1935873133509986,ridge,0.46415888336127725,1.2437243799078656e+18,0.2628858980811726,0.11459176471948572,0.013131272541525971,0.22356387530419583,0.00020589326935638883,"p=40,n=p/2"
3,35,20,40,0.1935873133509986,ridge,0.46415888336127725,6.278243634292881e+17,0.2012556491898522,0.10051900369728455,0.010104070104294703,0.2183679565148999,0.00021723475043058653,"p=40,n=p/2"
3,36,20,40,0.1935873133509986,ridge,0.46415888336127725,4.4155865415427594e+18,0.22287439547943916,0.09132953077052629,0.00834108319076451,0.21587751160903726,0.00021680581623121945,"p=40,n=p/2"
3,37,20,40,0.1935873133509986,ridge,0.46415888336127725,3.3464829723955584e+18,0.23659572548436042,0.09578128043573549,0.009174053681909005,0.2170479556474986,0.00021264850555805344,"p=40,n=p/2"
3,38,20,40,0.1935873133509986,ridge,1.0,7.517479780891416e+18,0.09682992262266488,0.07645126557935132,0.005844796008684509,0.20908941634852476,0.00021114677009700055,"p=40,n=p/2"
3,39,20,40,0.1935873133509986,ridge,0.46415888336127725,4.89772906020963e+18,0.248966558365343,0.10481071306827733,0.01098528557388076,0.22161944050467647,0.00021952296232698065,"p=40,n=p/2"
3,40,20,40,0.1935873133509986,ridge,0.46415888336127725,3.4903892263779967e+19,0.25849240051021677,0.10506322844509183,0.011038281971305554,0.219354269160599,0.0002083114523531536,"p=40,n=p/2"
3,41,20,40,0.1935873133509986,ridge,1.0,1.261164633395312e+18,0.09588377634855058,0.0964176038343151,0.009296354329150932,0.2166596136576599,0.00020907904566177068,"p=40,n=p/2"
